B1N6Cdmean,B1N6Cdsd,B1N6Clmean,TipALxb1skew,RootMxb1mean,B1N6Clsd,TipALxb1sd,GenPwrmean,Alpha,WindSpeed
0.0087929087658093,0.000754132817352509,0.487257387957753,-1.0731327757763,435.145798268731,0.0555312187137237,1.65934262834942,4981.77178900637,0.25,14.946
0.0120466108113229,0.00272771706394503,0.838221773003709,-1.48903583531503,1123.07117113849,0.0646950231756518,1.66141906351889,5000.04884907822,0.25,12.482
0.00980015366632466,0.00100383565163877,-0.0210514603465127,1.0545378888366,81.3313088122119,0.153254855086409,3.15988853286664,5000.04884907822,0.25,24.01
0.0131745568679086,0.00410493725608583,0.93720778037206,-1.5763778094881,1293.61811829516,0.0649673296469125,1.72663773007938,4647.08419131978,0.25,11.866
0.0107767617449316,0.00207124570008628,0.889054966785213,-1.42058401953134,792.702560724367,0.0543085667912549,1.05535952295241,2547.10418743156,0.25,9.71
0.0116278046008232,0.00190433784312617,0.847943791837869,-1.38552678316617,514.55276684236,0.0522262611803324,0.753577270232463,1684.64810832366,0.25,8.082
0.0108168239108801,0.00287845312622589,0.877399653057953,-1.6786771459939,1229.28728125872,0.0651934233971501,1.75225048894559,5000.04884907822,0.25,12.13
0.00907405864864103,0.000881636341719396,0.000436359186224367,0.765709155206829,60.5758300408786,0.135951568524659,3.20336803262597,4992.49914847977,0.25,23.966
0.0108462699760903,0.00379141551225669,0.934921020243135,-1.55620034832818,1295.35492544382,0.0669961875009806,1.84099497830033,4331.70029823859,0.25,11.338
0.0111280000951822,0.00190612310499365,0.822538206580526,-1.12332158954904,742.422358240183,0.0790859150715087,0.649889628627981,1505.98527347109,0.25,7.598
0.00925947236721606,0.00164277465427004,0.0685141452949942,0.779674835682796,87.6664366626241,0.0728576822631988,3.34013651659326,5000.04884907822,0.25,20.534
0.0112997403543725,0.00191853004522806,0.855957134994382,-1.47285110312413,899.044179378615,0.0547969741913849,1.34855728483458,3267.46915560623,0.25,10.37
0.00952259377984513,0.00127817677511071,0.699769745910491,-0.825720595027141,153.760538367658,0.0525268067475868,0.378025276748028,448.456066742094,0.25,5.486
0.00839988353778036,0.00120777602959631,0.0691924525953669,-0.3406816621319,88.0220369773238,0.106044595737433,2.75539098947008,4944.67776223172,0.25,21.634
0.00960002016586317,0.000948639281537039,0.120798834166991,0.340083140097345,122.199706434068,0.0570992211552937,2.79623565869705,5000.04884907822,0.25,19.478
0.00864710268392964,0.00127870216686687,0.0974416719426854,0.765157102425996,119.312406060941,0.10186215170176,3.18185604830085,5000.04884907822,0.25,20.226
0.0084243352384808,0.00119650863717959,0.258643343088461,-0.730132736776947,221.072757863858,0.0716718490223937,1.62430052993528,5000.04884907822,0.25,17.19
0.0131059986710777,0.00417893603704144,0.928923653475807,-1.41534096867523,1316.49286907457,0.0717501751998051,1.82046084657277,4803.28133038869,0.25,12.306
0.00915947107566178,0.00116212545533427,0.113223835495969,0.371222707012028,118.656715268607,0.0799442379840834,2.83612034461343,4995.48709060703,0.25,19.698
0.012640807535491,0.00307267701287223,0.868193530093309,-0.929666606277404,771.082019820904,0.0836984807171393,0.713814260988154,1730.39627313137,0.25,8.478
0.00896443244917816,0.00090860386252775,0.614910887136406,-1.33701811322687,738.504790777832,0.0580334689072035,1.62758666992967,5000.04884907822,0.25,13.318
0.00939032680128695,0.00181673488964261,0.00170322104357179,0.472260984971052,76.0465179679647,0.125092894764884,2.95395836131451,5000.04884907822,0.25,22.91
0.00987448814794561,0.00176990834469878,0.838526082803519,-1.62162522452752,990.446347332542,0.0673610769564913,1.53385338836636,3910.38891816881,0.25,10.634
0.00876379882262822,0.00102648685651508,0.239632484836546,-0.974162838719237,219.253031866619,0.0988727746912068,1.79704242565901,4942.0956612919,0.25,18.378
0.0084900888454246,0.00121333990060393,0.0673895860920228,-0.072924672481501,102.763028181023,0.125245571286139,2.79162379486805,4975.02577812105,0.25,21.81
